"cell_id","sdimx","sdimy","cell_type","sample_id","slice_id","class_label","label"
"2647482948720460617262883383310112407",-4680.85354108935,-3693.68379437337,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"265079848213093526617148653422047763961",-5682.42528676789,-4195.19550496802,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"265093919871514145967882695825309448649",-6382.40283452621,-4764.09042225801,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"265103345670312702084357438826260959127",-4896.79060080307,-4668.06183909869,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"265211128383773350190704370956408641736",-6288.84715498273,-4070.15319203741,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"265299951418807043043300843801756465424",-5477.30837698813,-4828.21804554373,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_1"
"26551120873731000826027720607649631923",-4461.14057655829,-4101.53305046913,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"265581767667473100836174857921298251793",-4013.6772675025,-4254.32532395286,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"265904920410288242449072862792990280176",-4155.9682307837,-4316.99765593096,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"265909977643460200980751979717559087902",-6641.44069917035,-4116.69917590394,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"266140780839349572824237832017267555663",-5535.99227545634,-4095.73143415068,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"26617800532588990396008930420400129184",-6783.17308501473,-3854.97524984143,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"266199715090241365672157756700415611980",-5813.82510483989,-3721.72315019058,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"266281270148306338240274938737780406293",-4389.22581834366,-3827.86205202456,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"266348397545661072491484360856294520957",-5290.40473258633,-4164.0800025956,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"266377087175028455368725356150682693994",-6556.77751520888,-3981.56034399866,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"26644021684759197791963655536576634614",-6143.08007030411,-4838.53292290796,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"266454297557255468592009177690377743441",-6597.10276146231,-3846.47772473324,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"266533526108127454696029734690480506520",-4078.09530888205,-4898.87281090186,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"266616661919011324975479675925318890519",-6135.69092090175,-4736.83811155157,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_2"
"266775999841770643142404762377676860702",-4357.82381619895,-3753.45542584324,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"266854739739140787140869347286013223151",-4027.63693982499,-4029.94850923596,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"266876350856193959590266723708297715978",-5499.93845489874,-4123.7880384916,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_4"
"266960552232050727787173526497226297941",-4960.31973949246,-3735.34079619289,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"267005081448687426948230238210405561540",-4796.80354623463,-4061.76255561074,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"267016971941526217012958395723331279287",-5527.32744090778,-4620.71361413937,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"267161107131651171056880333468697453345",-4625.95110291311,-3715.39571953039,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"267394188052392211980623704717934497441",-4277.91243767882,-4812.12834377834,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_2"
"267437045806023032901097797788101146512",-5514.92851197119,-4022.54528685789,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"26758323311914376258789665667771279342",-5957.43147967804,-3834.41093770402,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"267587337017598164656524971008102886800",-5743.89203848928,-4569.03058724645,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_3"
"267640302828708963213361935945473276542",-5037.24815816971,-4228.24158127657,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"26777803632964538162472142974230353711",-5034.39165008632,-3804.34481875358,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"267799736535524147572563184370693767880",-4103.87067838753,-5127.02688047247,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"267853949735470416238868276114884416010",-3884.44852822874,-5335.79442099758,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"267939687156527839892168118252667584298",-4296.52477971644,-3963.3706181578,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_4"
"267952087128928449914352660487542689259",-4783.2288374269,-3785.73660613575,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"267959602569971966472068715709806923225",-5710.59241853727,-4701.33951021866,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"26801664839590347763458502705861155143",-4538.50588139492,-4814.76767959704,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"268093325121855344077784235909163294102",-5862.06175467464,-4469.9049523596,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_3"
"268164877382389202167262421368707661355",-5635.38757126677,-3720.08736137104,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"268301000876115098206683351880961999280",-6135.44559196722,-4195.73650037231,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_4"
"268445773638008480140281808471511190552",-4392.80317579997,-4589.76510839838,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"268458125607696796798842471610752503959",-4878.99706169496,-4718.10704550225,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"268591617659094364293056846808281409176",-6456.02415743011,-3938.52513074007,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"268715154178958671827849814900377904082",-5235.87874641149,-4506.08329133595,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"268733780426692450554578618710388461641",-4944.94361143771,-3713.98127249469,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"268895750106938534183051001407150528519",-4186.8849769318,-4739.22842488429,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"268951830566217967875853584819626292312",-5427.96915619216,-4558.1730477896,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"268959938112889383388951028045822710881",-4038.68769608522,-5420.96573655335,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"269007384541535567978438507020805587879",-6445.14464971246,-3840.93007190321,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_4"
"269014140172815168226262257837131442078",-4925.06246070286,-4579.78564155201,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_2"
"269025487999144189068841309238774395511",-6090.97902996434,-3763.70204753601,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"269264651041232933953347847635884061360",-5068.76900160035,-3667.29608056057,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"269373353533735103444713768624918081878",-4128.99440454352,-4517.72916173467,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"269635894158813019656122091292465318872",-4106.3528490668,-5298.23436361656,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"269666136427238243582316326556846537791",-6040.74863038362,-4311.11251128826,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_3"
"269943672302863387806666638473390062344",-6107.18039523701,-3712.81085380326,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"269960035596270577058034923629470437614",-4294.98937080964,-4621.76687911831,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"2700885573744101546652451151925466884",-6158.72236783141,-4475.59103224975,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"270146564954853827865042281148912448922",-5011.77065357279,-4421.15332379541,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"270152855899214791349922566279655463681",-5080.20771084052,-4823.07497974438,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"270210638492684283747250835341881229634",-6358.82145763332,-4286.45427156348,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"270376803896729181655605397561559377181",-4693.40553671946,-4640.96358546251,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"270505286869005284280325635541182695413",-6744.99957480486,-4225.86116450906,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"270548006235996899378547066202135580245",-3863.93485691426,-5569.31174003182,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"270635073251786522863255134925330445877",-5842.89984561857,-4002.84149882704,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"270685495826033347371831617446942285935",-5070.26225814296,-4223.96709061852,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"270718534580084454272714965481399007853",-4470.58373574611,-4215.72110903561,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"270724990006962188971866004660824032662",-5263.14913149619,-3687.3378520915,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"270751900846239849568058179982172747791",-4838.10578543888,-4104.66176367951,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"270764876289015120791006816823784642570",-4046.70945325332,-5443.28009191412,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_2"
"270823465311380377154646950831758822386",-6128.11982391496,-4571.30225453187,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"270924325790895855537459516261515368741",-5868.13639341754,-4726.3918934024,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"270963781340787528321894642042372165998",-5526.48465917436,-4053.30604496105,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"271204385195483469901567232934300707073",-4022.02027973726,-4275.66727756645,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"271349549227763409329101249111225127718",-6508.26598614965,-4092.661804285,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"271368220256491156604970170871864984200",-5313.61156146597,-4189.56265258698,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"271405753373688087978455948809911032656",-4796.67171783887,-4296.55268229915,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"271439961300306017516153693763728433920",-4524.8744988038,-3908.13482194748,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"271623228207536997038344165697449447795",-5109.89905824906,-4434.74881858424,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"271660847053977234460571911072724038061",-3811.13804201406,-5163.26459681441,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"271686277136443899197447338300942701306",-6420.69954030771,-4761.43265925424,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"271700113953411427208602408222102633502",-4057.69849818892,-4843.06623770054,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"271767788210114811296327612413807919274",-6637.73263401473,-3857.10366280251,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"271958013013422736393707596004510188293",-6745.17443286817,-3957.66753807389,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"272008870050724584468900363845246197412",-6223.31147585442,-4381.55765284643,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_3"
"272083731257278835508577352439595102788",-5276.03160253805,-4658.65599517944,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_2"
"272086505944947005570224230840519821783",-3992.96312504847,-4937.68542113559,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"272150716146715515845113099944803618001",-5980.81457298926,-4426.18317688773,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"272176017670308287469779340014763083468",-4361.80119526508,-5093.90703731771,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"272177076761842469625024796672489369420",-6288.27204812998,-4022.61895022278,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_4"
"272244766110627126941779755872937971975",-6137.55955152311,-4142.24672054781,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_4"
"272253756167225579972135168225510874084",-6496.6405820215,-3858.2411727038,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"272605172324946951216065176836893074021",-5875.69920051211,-4852.99680306091,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"272748882362945922075080300491744226546",-4627.64924670561,-4186.69147658471,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"272801610223941585206523349326179226993",-3983.62908097991,-4445.12125647549,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"272986583611229722590060821311426644343",-4387.40963866246,-3979.86503676285,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"273041483845515664265239549551530568178",-5185.00795718751,-3656.3931544173,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"273049530856596421445636328850885620322",-6327.10111166325,-5062.19276033891,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_1"
"273075678209082433052796118483467390087",-6179.00404840792,-3769.95283520642,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"27308089163992809210568249507709997004",-5415.11622875139,-4627.48139171682,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_6"
"273175194889132396160068276273300062685",-4160.88280402814,-4638.09691404505,"L5/6 NP","mouse1_sample5","mouse1_slice212","Glutamatergic","L56_NP_1"
"2734135673891051898167444528710910053",-5120.84739478438,-4497.85088482672,"L5/6 NP","mouse1_sample5","mouse1_slice212","Glutamatergic","L56_NP_2"
"273511229456236334933891601672825076079",-5829.04844704459,-4063.39197199868,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"273638888396235075629030043898761232278",-6455.78574258804,-4104.48656359913,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"273665452650374399505784388496477941176",-6458.39261301145,-4276.52592564142,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"273728784407118900132599871206327768175",-5209.77362908213,-4097.38027504849,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"273935344818656639854134377502721157829",-5800.99599078466,-3848.20950464402,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_4"
"273946854876920295200337931703166763387",-4496.50454551986,-4997.55102946235,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"274017391026955159552700170776878049115",-4314.9671910518,-5154.00656722382,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"274073472396524295967819163218633143139",-6315.61980136426,-4724.6933083209,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"274253639972691241428619045394316799754",-4397.0902802229,-4348.4458618298,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"27427081305983699180288400486901116138",-5693.87636065989,-3951.00949025002,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"274394224929153296736136484548317970758",-5755.51901308466,-4889.87263500456,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_1"
"274410802161587103023978254422912562738",-6196.06595168397,-4819.25409129634,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"274413499724088107604242102124238481880",-4574.11847282812,-3875.7121272831,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"274498610306004063989256223870390916643",-6438.09498933835,-4653.51336930909,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_2"
"27461205344960929162436671020951360488",-6221.70401110848,-4936.88973451912,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_1"
"2748941517951170692584325143315908287",-6591.85724387999,-3818.15133280142,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"275214017031020916772724466113421546236",-5748.56246591886,-4899.32566233439,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_2"
"275300164151157205957073159718095206767",-4190.86978863625,-3819.46227988046,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
